rating,date,variation,verified_reviews,feedback,processed_reviews
5,30-Jul-18,Configuration: Fire TV Stick,I loved everything,1.0,love everyth
2,30-Jul-18,Configuration: Fire TV Stick,"""Very disappointed when we had to mandatory upgrade and when we final got done with the upload, we had lost our local Charlotte NC channels (which are pur news and weather also)  (CBS, NBC, ABC) and 2 days later was Amazon day with discounts on what we had JUST ordered.""",0.0,disappoint mandatori upgrad final got done upload lost local charlott nc channel pur news weather also cb nbc abc day later amazon day discount order
5,30-Jul-18,Configuration: Fire TV Stick,Second one for my house. This is great...I am not tech oriented and all I have to do is hold down a button and talk. Now I am watching tv too much! LOL!,1.0,second one hous greati tech orient hold button talk watch tv much lol
5,30-Jul-18,Configuration: Fire TV Stick,"""I love this thing! The Alexa feature makes it so easy to find what you want no matter which streaming service has it.  No more searching Netflix then Amazon etc to see if either has your show,  Alexa finds it for you!""",1.0,love thing alexa featur make easi find want matter stream servic search netflix amazon etc see either show alexa find
5,30-Jul-18,Configuration: Fire TV Stick,Great product,1.0,great product
5,30-Jul-18,Configuration: Fire TV Stick,Love it!,1.0,love
1,30-Jul-18,Configuration: Fire TV Stick,Garbage...Even trying to watch Amazon Prime Video this piece of garbage looses internet connection half way thru a show. The cheapest Roku works 100 time better. DO not waste your time or money on this piece of garbage.,0.0,garbageeven tri watch amazon prime video piec garbag loos internet connect half way thru show cheapest roku work time better wast time money piec garbag
5,30-Jul-18,Configuration: Fire TV Stick,Loved it.,1.0,love
5,30-Jul-18,Configuration: Fire TV Stick,Love the fire stick. Alexa works well on it too. Would recommend.,1.0,love fire stick alexa work well would recommend
5,30-Jul-18,Configuration: Fire TV Stick,"""Just getting started with the Fire TV Stick. So far, so good.""",1.0,get start fire tv stick far good
5,30-Jul-18,Configuration: Fire TV Stick,"""Easy to set up, lots of things to watch and program in.  Have not even gotten that far into it yet.  Easy to use. Highly recommended.  Leaning more and more closer to cutting the cable cord for good.""",1.0,easi set lot thing watch program even gotten far yet easi use highli recommend lean closer cut cabl cord good
5,30-Jul-18,Configuration: Fire TV Stick,Was a gift,1.0,gift
5,30-Jul-18,Configuration: Fire TV Stick,"""This is my second Firestick, I a very pleased with the ease of use.""",1.0,second firestick pleas eas use
2,30-Jul-18,Configuration: Fire TV Stick,I would not recommend this to anyone. It won't load netflix or if it does on rare occasion it won't run the program all the way thru. It tells you the we are unable to process this title at this time. Try again later.  It is not the Netflix site cause I can stream it just fine on my computer.  Its the Firestick. very disappointing.,0.0,would recommend anyon wont load netflix rare occas wont run program way thru tell unabl process titl time tri later netflix site caus stream fine comput firestick disappoint
4,30-Jul-18,Configuration: Fire TV Stick,Worth every cent.,1.0,worth everi cent
5,30-Jul-18,Configuration: Fire TV Stick,I like when thete nothing to watch on tv I can run to my firestick.,1.0,like thete noth watch tv run firestick
5,30-Jul-18,Configuration: Fire TV Stick,Access to apps,1.0,access app
5,30-Jul-18,Configuration: Fire TV Stick,Easy to install and use.,1.0,easi instal use
5,30-Jul-18,Configuration: Fire TV Stick,Thank you! Great Product!,1.0,thank great product
5,30-Jul-18,Configuration: Fire TV Stick,Purchased this for the Man cave and loving it.,1.0,purchas man cave love
2,30-Jul-18,Configuration: Fire TV Stick,las películas no tiene o no se pueden cambiar a español o títulos en español,0.0,la pelcula tien se pueden cambiar espaol ttulo en espaol
5,30-Jul-18,Configuration: Fire TV Stick,Easy to install. Up and running in minutes.,1.0,easi instal run minut
2,30-Jul-18,Configuration: Fire TV Stick,Was excited to try this on my new Element TV.  Unfortunately even though my TV is 5 feet away from my router i get maddening disconnections and buffering.  Thought this little device was supposed to take care of that issue.  It didn’t!,0.0,excit tri new element tv unfortun even though tv feet away router get madden disconnect buffer thought littl devic suppos take care issu didnt
5,30-Jul-18,Configuration: Fire TV Stick,"""Easy to use, all your favorite programs. All inclusive, nothing else to buy.""",1.0,easi use favorit program inclus noth els buy
5,30-Jul-18,Configuration: Fire TV Stick,Fun to play with,1.0,fun play
5,30-Jul-18,Configuration: Fire TV Stick,"""as of now,i love everything about it""",1.0,nowi love everyth
5,30-Jul-18,Configuration: Fire TV Stick,Powerful little stick,1.0,power littl stick
5,30-Jul-18,Configuration: Fire TV Stick,"""Superb is all we can say.  Plugged the unit in, set up the HDMI and boom, we were watching better TV.  Thank you.""",1.0,superb say plug unit set hdmi boom watch better tv thank
5,30-Jul-18,Configuration: Fire TV Stick,It's like having your tv as a big tablet,1.0,like tv big tablet
5,30-Jul-18,Configuration: Fire TV Stick,Loved them,1.0,love
5,30-Jul-18,Configuration: Fire TV Stick,I am very pleased with the Fire Stick.,1.0,pleas fire stick
5,30-Jul-18,Configuration: Fire TV Stick,"""works good, ni issues""",1.0,work good ni issu
5,30-Jul-18,Configuration: Fire TV Stick,great price great product fire stick is the best i think works better then roku.,1.0,great price great product fire stick best think work better roku
5,30-Jul-18,Configuration: Fire TV Stick,Love how I can take it on vacation and use it. Very easy to set up.,1.0,love take vacat use easi set
5,30-Jul-18,Configuration: Fire TV Stick,"""As a user of Chromecast for years I have to say that the Firestick is a nice upgrade. I really like that I can download all the apps for different media sources like HBO, Showtime, etc. that I have free access to from my cable account but with the Firestick I get a better picture and can go directly to the shows I want to see. The downside was the time it took to download all the apps and set them up, but the good thing is that the setup is a onetime procedure.""",1.0,user chromecast year say firestick nice upgrad realli like download app differ media sourc like hbo showtim etc free access cabl account firestick get better pictur go directli show want see downsid time took download app set good thing setup onetim procedur
5,30-Jul-18,Configuration: Fire TV Stick,Currently own 3 Chromecast devices and tge Fire Stick is superior to them.  We are so pleased that we can watch programs on Netflix and Prime without a smart phone or computer.  Very easy to install and use!,1.0,current chromecast devic tge fire stick superior pleas watch program netflix prime without smart phone comput easi instal use
1,30-Jul-18,Configuration: Fire TV Stick,Menu doesn’t work. Says it can’t connect to amazon network,0.0,menu doesnt work say cant connect amazon network
1,30-Jul-18,Configuration: Fire TV Stick,I would love this remote if i wasnt spending so much money replacing the batteries. Its upsetting that i spent money on such a great device all for the batteries not to last.,0.0,would love remot wasnt spend much money replac batteri upset spent money great devic batteri last
5,30-Jul-18,Configuration: Fire TV Stick,"""This was purchased for our toy hauler, but it came the day before we left for a trip by plane.  It was wonderful to plug into our hotel TV and watch our normal tv shows rather than whatever was showing at the time and sit through commercials.""",1.0,purchas toy hauler came day left trip plane wonder plug hotel tv watch normal tv show rather whatev show time sit commerci
5,30-Jul-18,Configuration: Fire TV Stick,"""Already had a firestick in our livingroom, great entertainment, had to get one for the bedroom.""",1.0,alreadi firestick livingroom great entertain get one bedroom
5,30-Jul-18,Configuration: Fire TV Stick,very good option,1.0,good option
1,30-Jul-18,Configuration: Fire TV Stick,Purchased to use on the road in my semi. Does not work in that application.,0.0,purchas use road semi work applic
4,30-Jul-18,Configuration: Fire TV Stick,Great,1.0,great
5,30-Jul-18,Configuration: Fire TV Stick,I love my fire stick thank you so much,1.0,love fire stick thank much
5,30-Jul-18,Configuration: Fire TV Stick,Easy to set-up!  I am enjoying the added video choices for my television.,1.0,easi setup enjoy ad video choic televis
5,30-Jul-18,Configuration: Fire TV Stick,"""The installation and connection to my Wi-Fi was so easy! Getting the Amazon Prime and Netflix going was a breeze. I have not used a voice remote before. That was amazing (yes, I am old school). I will be reviewing more features and options as I have time, but I am very excited to own such a product that lives up to the all the great things I have read and heard.""",1.0,instal connect wifi easi get amazon prime netflix go breez use voic remot amaz ye old school review featur option time excit product live great thing read heard
4,30-Jul-18,Configuration: Fire TV Stick,"""I like this product. However, the set up was a bit difficult. I had to reset it to the factory setting abd start from scratch.""",1.0,like product howev set bit difficult reset factori set abd start scratch
5,30-Jul-18,Configuration: Fire TV Stick,I loved the I can use voice to make a request. I use it for music and movies.,1.0,love use voic make request use music movi
5,30-Jul-18,Configuration: Fire TV Stick,Very easy to install and am excited to use!,1.0,easi instal excit use
5,30-Jul-18,Configuration: Fire TV Stick,"""so far, so good, works great.""",1.0,far good work great
5,30-Jul-18,Configuration: Fire TV Stick,"""Great device, I'm cutting my cable and watching the channels I want. If I want to add an app like CBS I can just pay a little extra and get it.""",1.0,great devic im cut cabl watch channel want want add app like cb pay littl extra get
5,30-Jul-18,Configuration: Fire TV Stick,"""Everything about it is great, love the Alexa voice remote""",1.0,everyth great love alexa voic remot
5,30-Jul-18,Configuration: Fire TV Stick,Works like a charm...,1.0,work like charm
4,30-Jul-18,Configuration: Fire TV Stick, ,1.0,
5,30-Jul-18,Configuration: Fire TV Stick,Thought it was pretty cool new to streaming thing seemed easy to use,1.0,thought pretti cool new stream thing seem easi use
4,30-Jul-18,Configuration: Fire TV Stick,"""Super-Easy setup, only issue i find is that it occasionally loses connection with household network.""",1.0,supereasi setup issu find occasion lose connect household network
5,30-Jul-18,Configuration: Fire TV Stick,Turned our old TV into a smart TV. Really easy interface. Have bought 4 now.,1.0,turn old tv smart tv realli easi interfac bought
5,30-Jul-18,Configuration: Fire TV Stick,"""Easy set up, works perfect.""",1.0,easi set work perfect
5,30-Jul-18,Configuration: Fire TV Stick,This is an awesome product. I wanted to test out the differences between this and my Roku and both are very nice. I will likely be using this for traveling as well.,1.0,awesom product want test differ roku nice like use travel well
5,30-Jul-18,Configuration: Fire TV Stick,😄😄,1.0,
4,30-Jul-18,Configuration: Fire TV Stick,Good wifi TV stick,1.0,good wifi tv stick
5,30-Jul-18,Configuration: Fire TV Stick,I love it,1.0,love
1,30-Jul-18,Configuration: Fire TV Stick,"""Seems to work ok, but no youtube tv?  Really?  can't believe they would ban an app that so many people want to use.  I really wanted to like it, but when I couldn't install that particular app it became almost useless, almost.  Does most other stuff just fine, but I'll stick with my Roku.""",0.0,seem work ok youtub tv realli cant believ would ban app mani peopl want use realli want like couldnt instal particular app becam almost useless almost stuff fine ill stick roku
5,30-Jul-18,Configuration: Fire TV Stick,This thing is great if you have internet and amazon prime.,1.0,thing great internet amazon prime
5,30-Jul-18,Configuration: Fire TV Stick,Awesome product,1.0,awesom product
5,30-Jul-18,Configuration: Fire TV Stick,"""Easy set up, nice looking interface and I like the new slightly larger remote. I have a 1st Gen with the little remote and misplace it all the time. And great price!""",1.0,easi set nice look interfac like new slightli larger remot st gen littl remot misplac time great price
5,30-Jul-18,Configuration: Fire TV Stick,Great product and easy to use,1.0,great product easi use
5,30-Jul-18,Configuration: Fire TV Stick,"""Great gadget that installs, and works easily. Nice to not have another box taking up space too!""",1.0,great gadget instal work easili nice anoth box take space
5,30-Jul-18,Configuration: Fire TV Stick,Excellent product and service.  Very easy to install and my daughter is very happy.,1.0,excel product servic easi instal daughter happi
5,30-Jul-18,Configuration: Fire TV Stick,Great entertainment,1.0,great entertain
5,30-Jul-18,Configuration: Fire TV Stick,Being able to use it with my Alexa Echo was great!,1.0,abl use alexa echo great
5,30-Jul-18,Configuration: Fire TV Stick,Easy to use and fast setup,1.0,easi use fast setup
5,30-Jul-18,Configuration: Fire TV Stick,LOVE IT!!!!!,1.0,love
5,31-Jul-18,Black  Dot,"""I set her up to play through our home theater system. So fat we are just using her for weather forecasts, cooking timers, and we really enjoy the music!""",1.0,set play home theater system fat use weather forecast cook timer realli enjoy music
5,31-Jul-18,White  Dot,Small device that my kids like to ask questions. Very handy friendly interactive,1.0,small devic kid like ask question handi friendli interact
5,31-Jul-18,Black  Dot,beyond awesome,1.0,beyond awesom
5,31-Jul-18,Black  Dot,I like that it responds every time. It was easy to set up.  I'm still learning what I can do with it. I may like a better speaker more.,1.0,like respond everi time easi set im still learn may like better speaker
5,31-Jul-18,Black  Dot,Family loved it!,1.0,famili love
5,31-Jul-18,Black  Dot, ,1.0,
4,31-Jul-18,Black  Dot,I like how it will connect to bluetooth without an adapter like the Google. Only reason for 4 stars is volume level without external speaker. Easy to use.,1.0,like connect bluetooth without adapt like googl reason star volum level without extern speaker easi use
5,31-Jul-18,Black  Dot,Echos are great I have a few of them through out our home .  All in voice range to ask a question. Say a command to turn lights on or off. Or my favorite is play music all though the house.,1.0,echo great home voic rang ask question say command turn light favorit play music though hous
5,31-Jul-18,Black  Dot,"""Love it , this time it's a gift  for friend""",1.0,love time gift friend
5,30-Jul-18,Black  Dot,"""Fantastic product, I use it as a smart home hub and to play music through speakers mainly, the customizable routines are so nice and very easy to program""",1.0,fantast product use smart home hub play music speaker mainli customiz routin nice easi program
5,30-Jul-18,Black  Dot,Great,1.0,great
1,30-Jul-18,Black  Dot,"""I am quite disappointed by this product.There clearly is a bug: half of the time I ask for a newsflash, two second after it starts, the whole thing stops and reboots for a couple of minutes. Same goes when I ask to play the radio. Also, many times it get confused when I ask to switch of &#34;the lights&#34;...as other items are also named the same, which is not true. Clearly no AI or natural language, very 'beta' stage still for me. Not impressed!""",0.0,quit disappoint productther clearli bug half time ask newsflash two second start whole thing stop reboot coupl minut goe ask play radio also mani time get confus ask switch lightsa item also name true clearli ai natur languag beta stage still impress
5,30-Jul-18,Black  Dot,Love this thing works great and kids love it to,1.0,love thing work great kid love
5,30-Jul-18,Black  Dot,Love it.. makes the simple things in life simpler,1.0,love make simpl thing life simpler
5,30-Jul-18,Black  Dot,"""I am really enjoying the many different features on my Alexa, especially listening to music and audio books""",1.0,realli enjoy mani differ featur alexa especi listen music audio book
5,30-Jul-18,Black  Dot,Echo Dot is a wonderful invention. We love it. Alexa is so smart.,1.0,echo dot wonder invent love alexa smart
5,30-Jul-18,Black  Dot,"""Alarm and music, information the weather""",1.0,alarm music inform weather
5,30-Jul-18,White  Dot,Love it! Very helpful,1.0,love help
5,30-Jul-18,Black  Dot,Good but it’s pretty low,1.0,good pretti low
5,30-Jul-18,Black  Dot,"""Alarm, calendar, reminders""",1.0,alarm calendar remind
5,30-Jul-18,Black  Dot,"""I have had the echo dot for about two weeks and am having fun with it. I set morning alarms, check the weather, have Alexa play various music (I bought inexpensive speakers to connect for better sound), and I'm learning her skills. A little tricky to connect to wifi initially, but after some trial and error it connected, and has stayed connected. So far, super satisfied. Will be buying one for my mother and one for my office.""",1.0,echo dot two week fun set morn alarm check weather alexa play variou music bought inexpens speaker connect better sound im learn skill littl tricki connect wifi initi trial error connect stay connect far super satisfi buy one mother one offic
5,30-Jul-18,Black  Dot,I AM COMPLETELY IN LOVE. DOES ABSOLUTELY EVERYTHING AND IS SO AMAZING AND GREAT,1.0,complet love absolut everyth amaz great
2,30-Jul-18,Black  Dot,Nope. Still a lot to be improved. For most of the things we ask.. It says.. Hmmmm.. I dont know that.,0.0,nope still lot improv thing ask say hmmmm dont know
5,30-Jul-18,White  Dot,I love it!!,1.0,love
5,30-Jul-18,Black  Dot,3rd Dot. Love it!,1.0,rd dot love
5,30-Jul-18,White  Dot,works like any other one!,1.0,work like one
5,30-Jul-18,Black  Dot,Love my new Alexa. She works great so far.,1.0,love new alexa work great far
4,30-Jul-18,Black  Dot,I bought the echo dot while it was on sale for prime day and I was excited when it came in the next day. I set it up immediately and everything worked perfectly fine. The set up was easy and straight forward which I really appreciated because I am terrible with technology. The only reason why I am not satisfied with my purchase is because of the fact that I can't use the Echo Dot for more than 15 minutes without it disconnecting from the internet. I am connected to both 2.4GHZ and 5GHZ wifi links and neither works. It's very frustrating because I am not getting my use out of the Echo Dot and I really wish I could. If any one has had the same problems or has any solution please let me know!,1.0,bought echo dot sale prime day excit came next day set immedi everyth work perfectli fine set easi straight forward realli appreci terribl technolog reason satisfi purchas fact cant use echo dot minut without disconnect internet connect ghz ghz wifi link neither work frustrat get use echo dot realli wish could one problem solut pleas let know
5,30-Jul-18,Black  Dot,I got this for dad on father's Day!  He was tickled with it!,1.0,got dad father day tickl
5,30-Jul-18,White  Dot,Nice product,1.0,nice product
5,30-Jul-18,Black  Dot,Love my echo. Love playing music in my room,1.0,love echo love play music room
5,30-Jul-18,Black  Dot,"""Still getting used to Alexa, but I think she's a keeper!""",1.0,still get use alexa think she keeper
4,30-Jul-18,White  Dot,Works good for the most part. You ask it some questions and she says she doesn’t know. I thought she was supposed to know everything,1.0,work good part ask question say doesnt know thought suppos know everyth
5,30-Jul-18,Black  Dot,my new best friend :),1.0,new best friend
5,30-Jul-18,Black  Dot,Absolutely love it!!!!,1.0,absolut love
4,30-Jul-18,Black  Dot,I liked linking two more rooms in the home,1.0,like link two room home
5,30-Jul-18,Black  Dot,I LOVE ALEXA!! SHE ROCKS!!!,1.0,love alexa rock
4,30-Jul-18,Black  Dot,"""I had some trouble with my echo dot when I first got it because of internet connection issues. After doing research online I saw from some other people that they had trouble with the 2nd generation Echo Dot. However, the same weekend I took a trip and brought my Echo Dot along to the hotel where it seemed to work just fine. Now back home, the internet connection has seemed to have gotten through it's little rough patch and I haven't had any problems since. So, if you are having connection issues with an Echo Dot then it is probably the internet and not the device.""",1.0,troubl echo dot first got internet connect issu research onlin saw peopl troubl nd gener echo dot howev weekend took trip brought echo dot along hotel seem work fine back home internet connect seem gotten littl rough patch havent problem sinc connect issu echo dot probabl internet devic
5,30-Jul-18,Black  Dot,Small size works great in our sunroom.,1.0,small size work great sunroom
4,30-Jul-18,White  Dot,I like it and it’s helful but it can only do certain thongs that is supported by amazon.,1.0,like hel certain thong support amazon
1,30-Jul-18,Black  Dot,"""I reached out to Amazon, because the device wanted to sync my phone number but it would not allow because it said my number was already in use.  Customer service couldn't help they basically told me to contact Sprint to assist.  So Echo does the bare minimum without access to my phone for set up, so its kind of pointless to have and pay for.""",0.0,reach amazon devic want sync phone number would allow said number alreadi use custom servic couldnt help basic told contact sprint assist echo bare minimum without access phone set kind pointless pay
4,30-Jul-18,Black  Dot,"""I've only got to use it for a couple of weeks before having to go into the hospital, but had good time with it for the short time I did use it. It was fun trying to use Alexa""",1.0,ive got use coupl week go hospit good time short time use fun tri use alexa
5,30-Jul-18,Black  Dot,"""This was an impulse buy but turns out I really enjoy my new dot. My grands love requesting songs and playing games. I like listening to my audible selection, keeping up with my to do lists and discovering new Alexa skills. Fun and practical, my echo dot has been a surprisingly welcome addition to my home.""",1.0,impuls buy turn realli enjoy new dot grand love request song play game like listen audibl select keep list discov new alexa skill fun practic echo dot surprisingli welcom addit home
5,30-Jul-18,Black  Dot,Great product at a great price.,1.0,great product great price
4,30-Jul-18,Black  Dot,My son loves his Echo Dot.,1.0,son love echo dot
5,30-Jul-18,Black  Dot,Love these.  Great in the bathroom to listen to the news during showering.  Or listen to CNN live with Serius SM.,1.0,love great bathroom listen news shower listen cnn live seriu sm
5,30-Jul-18,White  Dot,I like it alot. I connected it so I can play my Pandora and I asked about the weather & time every morning. I got rid of my old fashioned digitol clock because I can have my music play Unlimited on this. I'm going to ask it about vacations and a few other things once I get more comfortable with it. Definitely worth the money.,1.0,like alot connect play pandora ask weather time everi morn got rid old fashion digitol clock music play unlimit im go ask vacat thing get comfort definit worth money
4,30-Jul-18,White  Dot,It plays music that I request.,1.0,play music request
1,30-Jul-18,Black  Dot,I didn't like that almost everytime i asked Alexa a question she would say i dont know that or i havent learned that.,0.0,didnt like almost everytim ask alexa question would say dont know havent learn
4,30-Jul-18,Black  Dot,Luv it.  It's a great product.,1.0,luv great product
5,30-Jul-18,Black  Dot,"""What can I say. Well, I’m a  paranoid IT person of 30 years but got hooked on the idea of cloud based home control. So yes I love my echo stuff but, I did create a isolated VLAN on my home network to run the devices including the cheap ones that require you to sign up on some questionable website and download their app. Be carful with these people!  Entering your Wi-Fi password on a site that’s not vetted and your location when the app askes is not a good thing. Try to stay with devices that  work directly with the Alexa hub with no third-party app, Amazon has more control of these types of devices and how the  sensitive information is handled.""",1.0,say well im paranoid person year got hook idea cloud base home control ye love echo stuff creat isol vlan home network run devic includ cheap one requir sign question websit download app car peopl enter wifi password site that vet locat app ask good thing tri stay devic work directli alexa hub thirdparti app amazon control type devic sensit inform handl
5,30-Jul-18,White  Dot,Great product,1.0,great product
5,30-Jul-18,Black  Dot,"""Very helpful for playing music, setting alarms, and talking to you when you are lonely.""",1.0,help play music set alarm talk lone
5,30-Jul-18,Black  Dot,"""Easy to set up, can control Kasa smart plugs no problem.  Even the kids have figured stuff out that I would not have asked Alexa, like telling jokes and singing. The Alexa app controls my custom spark plug and my cloud cam.""",1.0,easi set control kasa smart plug problem even kid figur stuff would ask alexa like tell joke sing alexa app control custom spark plug cloud cam
4,30-Jul-18,Black  Dot,"""I love having Alexa around the house. My favorite features are her timers, alarms, and music. Especially her library of sleep sounds. I got this product as a gift for my kids, and they love her too. She is great for reading time, and timing 30 minutes for it.The only thing I really don't like, is that she HAS to be plugged in to an outlet to function. No ifs ands, or buts. I get why, but it is minorly inconvenient, as I have to move her from room to room, or purchase more. Lol""",1.0,love alexa around hous favorit featur timer alarm music especi librari sleep sound got product gift kid love great read time time minut itth thing realli dont like plug outlet function if and but get minorli inconveni move room room purchas lol
5,30-Jul-18,White  Dot,"""Alarm,bed time story, universal""",1.0,alarmb time stori univers
5,30-Jul-18,Black  Dot,I am in love with alexa,1.0,love alexa
5,30-Jul-18,Black  Dot,Its was easy to set up,1.0,easi set
5,30-Jul-18,Black  Dot, ,1.0,
5,30-Jul-18,Black  Dot,Works better than anticipated. This thing is awesome.,1.0,work better anticip thing awesom
5,30-Jul-18,Black  Dot,Great product,1.0,great product
5,30-Jul-18,Black  Dot,Really like it,1.0,realli like
5,30-Jul-18,White  Dot,I like that it respond most of my comands. Great product.,1.0,like respond comand great product
1,30-Jul-18,Black  Dot,The volume is very low,0.0,volum low
5,30-Jul-18,White  Dot,so far i am liking it although i am probably not using it to the full capasity,1.0,far like although probabl use full capas
5,30-Jul-18,Black  Dot,"""My new best friend!! I'm a little behind the times I've never had anything like this, another alexa or google home, so to me this is a super amazing useful tool. I use it to play sleep sounds to sleep. I use it for my amazon audible books. Set alarms, reminders, receive notifications, play games with her. Have her tell me a short story lol. It's pretty fun. I know some people complained about the speaker I'm not sure why. I'm sure if you have an open concept house all to yourself and want to blast music no this might not blast it around loud enough. But I rent a room and in my bedroom it's perfect I don't have any problems with the speaker. Love everything about it!""",1.0,new best friend im littl behind time ive never anyth like anoth alexa googl home super amaz use tool use play sleep sound sleep use amazon audibl book set alarm remind receiv notif play game tell short stori lol pretti fun know peopl complain speaker im sure im sure open concept hous want blast music might blast around loud enough rent room bedroom perfect dont problem speaker love everyth
4,30-Jul-18,Black  Dot,Wish volume was capable of going louder,1.0,wish volum capabl go louder
5,30-Jul-18,Black  Dot,I love it,1.0,love
5,30-Jul-18,White  Dot,Best purchase this year.,1.0,best purchas year
5,30-Jul-18,Black  Dot,"""I love these, I have 2 dots and one echo. For a medium size rooms these are loud enough without external speakers although I do use external for the dots.""",1.0,love dot one echo medium size room loud enough without extern speaker although use extern dot
4,30-Jul-18,Black  Dot,I really love my dots! So awesome how it’s connects all my rooms. But like you’ve read with other reviews they are definitely lower in volume. Which I’m sure if I connected it to speaker or another device it would be great. But as a stand alone the volume is just ok. Definitely not like my tall echo. And the dots don’t pick up voice as good as my tall echo.Still totally love them and would recommend 100%,1.0,realli love dot awesom connect room like youv read review definit lower volum im sure connect speaker anoth devic would great stand alon volum ok definit like tall echo dot dont pick voic good tall echostil total love would recommend
5,30-Jul-18,Black  Dot,Kids love it! I love it!,1.0,kid love love
1,30-Jul-18,Black  Dot, ,0.0,
5,30-Jul-18,Black  Dot,Love my echo dot easy to use and set up,1.0,love echo dot easi use set
5,30-Jul-18,Black  Dot,love it as I do all of my echos,1.0,love echo
5,30-Jul-18,Black  Dot,Excellent product !!,1.0,excel product
5,30-Jul-18,Black  Dot,"""I love being able to control lights, doors and music.""",1.0,love abl control light door music
5,30-Jul-18,Black  Dot,Fun To interact with,1.0,fun interact
5,30-Jul-18,Black  Dot,Very satisfied with the product,1.0,satisfi product
5,30-Jul-18,Black  Dot,"""We have 3 echos now, even one in the barn, great idea for when I am working with my horse, can still get news flashes & my music!""",1.0,echo even one barn great idea work hors still get news flash music
5,30-Jul-18,Black  Dot,Like having the music where ever I am.,1.0,like music ever
5,30-Jul-18,Black  Dot,I love it...... I want to get another one very  very  soon,1.0,love want get anoth one soon
5,30-Jul-18,White  Dot,Great to have along with the Echo,1.0,great along echo
5,30-Jul-18,Black  Dot,this is my 2nd echo dot and it is working just as i want it to.  i have it in the bedroom and i par it with a small blue tooth speaker.  last nite i went to sleep with sounds of a thunderstorm as provided by my echo dot.  i am planning to have the dot turn my bedroom lamps on when i receive the smart plugs that i ordered.,1.0,nd echo dot work want bedroom par small blue tooth speaker last nite went sleep sound thunderstorm provid echo dot plan dot turn bedroom lamp receiv smart plug order
5,30-Jul-18,White  Dot,"""daughter wanted a white boombox, nothing good out for 11 yr old.  decided to go echo dot for most any request + white BT good speaker.  she loved the gift and nice option for many things on the internet.""",1.0,daughter want white boombox noth good yr old decid go echo dot request white bt good speaker love gift nice option mani thing internet
1,30-Jul-18,Black  Dot,Cheap and cheap sound.,0.0,cheap cheap sound
4,30-Jul-18,Black  Dot,This is pretty cool,1.0,pretti cool
4,30-Jul-18,Black  Dot,"""Some times Alexa is a little &#34;thick&#34;, but mostly good!""",1.0,time alexa littl thick mostli good
5,30-Jul-18,Black  Dot,Love it!! Don’t know what took me so long to get one — and don’t know why I didn’t get two on Amazon Prime Day!,1.0,love dont know took long get one dont know didnt get two amazon prime day
5,30-Jul-18,Black  Dot,Up dated news,1.0,date news
5,30-Jul-18,Black  Dot,Works like a champ.,1.0,work like champ
5,30-Jul-18,Black  Dot,"""Clear sound, great alarm clock, plays my music.  What else can you ask for.  Oh yeah, you can order what you need.""",1.0,clear sound great alarm clock play music els ask oh yeah order need
5,30-Jul-18,White  Dot,Love that you can use your cell phone to call Echo or Dot. You can also use Echo and Dot as intercoms.,1.0,love use cell phone call echo dot also use echo dot intercom
5,30-Jul-18,Black  Dot,love it...just like the other 4 I own.,1.0,love itjust like
5,30-Jul-18,White  Dot,"""Great price.  I love my echo dot,""",1.0,great price love echo dot
5,30-Jul-18,Black  Dot,Excellent. Bought another one yesterday!,1.0,excel bought anoth one yesterday
5,30-Jul-18,Black  Dot,works great,1.0,work great
5,30-Jul-18,White  Dot,Love this!!! My daughter enjoys telling Alexa what to do. Haha,1.0,love daughter enjoy tell alexa haha
5,30-Jul-18,Black  Dot,"""Purchased this for a discount on Prime Day to insert into a portable Bluetooth speaker made specifically to work with Echo Dot. Works great, love it! Now I can bring Alexa out onto the patio with me, and I mostly use it for music. This is our 3rd Echo product and we love them!""",1.0,purchas discount prime day insert portabl bluetooth speaker made specif work echo dot work great love bring alexa onto patio mostli use music rd echo product love
5,30-Jul-18,Black  Dot,Just got my third one. Love them,1.0,got third one love
5,30-Jul-18,Black  Dot,The ease in installing,1.0,eas instal
5,30-Jul-18,Black  Dot,"""Un excelente equipo inteligente al estar conectado al internet nos provee de múltiples funciones tales como, el tiempo,hora,información de cualquier estudio que estés realizando atrás vez del internet.""",1.0,un excelent equipo inteligent al estar conectado al internet no prove de mltipl funcion tale como el tiempohorainformacin de cualquier estudio que est realizando atr vez del internet
2,30-Jul-18,Black  Dot,"""For the price, the product is nice quality and has a few nice features. So definitely no complaints there. The reason why I only gave it 3 stars is because the echo dot is not what I thought it was going to be so that may just be buyer error. First, I didn’t know that the product has to be plugged in at all times to work. So I really don’t like that it’s not a stand alone device. Also, the speaker is not very loud so if you are buying it as a Bluetooth speaker, don’t. Lastly, I’m sure the echo dot can do a lot but I haven’t quite figured out how to use it fully but it just kind of seems like an unnecessary device to own, plus setting it up was awful. I would definitely save the money and buy the nicer one that is actually “Alexa”.""",0.0,price product nice qualiti nice featur definit complaint reason gave star echo dot thought go may buyer error first didnt know product plug time work realli dont like stand alon devic also speaker loud buy bluetooth speaker dont lastli im sure echo dot lot havent quit figur use fulli kind seem like unnecessari devic plu set aw would definit save money buy nicer one actual alexa
